text	label
Nhồi máu cơ tim có biểu hiện đau thắt ngực lan ra cánh tay trái, trong túi tôi có thuốc Aspirin thì nhai nuốt liền có cứu vãn được tình hình? ❤️‍🩹	healthcare_consultant
Ăn hải sản xong bị dị ứng mẩn đỏ nổi cục khắp người, ngứa ngáy khó thở, làm sao để chặn cơn sốc phản vệ ngay lập tức? 🦀🦐	healthcare_consultant
Bạn ơi, bụi mạt sắt bay vào mắt khi hàn xì, dụi mắt nãy giờ đỏ ngầu rồi, có cách nào lấy ra an toàn tại nhà không hay phải đi viện? 👁️🛠️	healthcare_consultant
Chào bạn, ba mình bị tiểu đường tuýp 2, chỉ số đường huyết hay lên xuống thất thường, mình có thể thay cơm trắng bằng gạo lứt huyết rồng ăn mỗi ngày không? 🍚📉	healthcare_consultant
Cho hỏi thực đơn Eat Clean 7 ngày giảm cân cho nữ dân văn phòng ít vận động, cần bao nhiêu calo mỗi bữa là chuẩn khoa học? 🥗🥑 #GiamCan	healthcare_consultant
Tôi mang thai 3 tháng đầu hay bị ốm nghén nôn mửa, bổ sung axit folic qua các loại thực phẩm tự nhiên nào để thai nhi phát triển não bộ tốt? 🤰👶	healthcare_consultant
Người bị bệnh Gout đau nhức khớp ngón chân thì tuyệt đối phải kiêng những loại hải sản và thịt đỏ nào vậy bạn? 🥩🦞 https://dinh-duong.vn	healthcare_consultant
Xin chào, em bị gầy thâm niên, ăn uống hấp thu kém, có nên dùng các loại sữa mass gainer kết hợp tập gym để tăng cơ bắp nhanh không? 💪🥛	healthcare_consultant
Bé nhà mình 6 tháng tuổi bắt đầu ăn dặm, phương pháp BLW (bé tự chỉ huy) khác gì so với ăn dặm kiểu Nhật truyền thống? 🥣🥦	healthcare_consultant
Loãng xương ở phụ nữ tiền mãn kinh cần bổ sung canxi vô cơ hay hữu cơ kết hợp vitamin D3K2 mới hấp thụ tối đa? 🦴💊	healthcare_consultant
Chào admin, người suy thận mãn tính giai đoạn 3 phải hạn chế đạm (protein) và kali, vậy ăn rau luộc hay trái cây có an toàn không? 🥬🍎	healthcare_consultant
Phục hồi dinh dưỡng cho bệnh nhân ung thư sau hóa trị buồn nôn chán ăn, nên nấu cháo súp thế nào để dễ tiêu hóa và đủ chất? 🍲🎗️	healthcare_consultant
Cho mình hỏi, trào ngược dạ dày thực quản hay bị ợ chua nóng rát, uống nước chanh mật ong buổi sáng có làm viêm loét nặng thêm không? 🍋🍯	healthcare_consultant
Thực đơn Keto cắt giảm hoàn toàn tinh bột (carb) có gây hại cho hoạt động của gan thận về lâu dài không? 🥓🥑 #KetoDiet	healthcare_consultant
Mỡ máu (cholesterol) cao thì ăn dầu đậu nành, dầu oliu thay cho mỡ lợn có thực sự giảm nguy cơ xơ vữa động mạch? 🫒🫀	healthcare_consultant
Chào bạn, bé bị dị ứng đạm sữa bò (Cow's milk allergy) nổi mẩn, chuyển sang dùng sữa đậu nành hay sữa thủy phân toàn phần là tối ưu? 🥛🍼	healthcare_consultant
Người thiếu máu do thiếu sắt hay hoa mắt chóng mặt nên kết hợp uống viên sắt với nước cam tươi để tăng hấp thụ phải không? 🍊🩸	healthcare_consultant
Gan nhiễm mỡ độ 1 nên ăn các loại rau xanh họ cải và uống trà atiso như thế nào để hạ men gan tự nhiên? 🍵🌿	healthcare_consultant
Bị viêm loét dạ dày HP dương tính, ngoài uống thuốc tây thì ăn nghệ đen viên mật ong có giúp diệt vi khuẩn này tận gốc không? 🐝💊	healthcare_consultant
Dinh dưỡng thuần chay (Vegan) thiếu hụt vitamin B12 rất nhiều, tôi có thể dùng tảo xoắn Spirulina thay thế thịt cá được không? 🥦🌱	healthcare_consultant
Tư vấn giúp tôi tháp dinh dưỡng chuẩn cho trẻ biếng ăn sinh lý giai đoạn 2 tuổi, làm sao để kích thích vị giác của bé? 👶🍕	healthcare_consultant
Người cao huyết áp được bác sĩ khuyên ăn nhạt (giảm muối), vậy nêm nếm thức ăn bằng bột ngọt (mì chính) thì có ảnh hưởng gì tới huyết áp? 🧂📉	healthcare_consultant
Chế độ fasting (nhịn ăn gián đoạn 16/8) có gây ra tình trạng sỏi mật nếu áp dụng liên tục trong vòng 6 tháng không? ⏰🍽️	healthcare_consultant
Chào bạn, dạo này mình hay khóc nghẹn về đêm, cảm thấy cuộc sống vô nghĩa trống rỗng, có phải mình đang mắc chứng trầm cảm ẩn (Smiling Depression) không? 😢 #TramCam	healthcare_consultant
Dịch vụ tư vấn tâm lý: Làm sao để vượt qua sang chấn tâm lý (PTSD) sau một vụ tai nạn giao thông nghiêm trọng kinh hoàng? 🚗💥 https://tamlyhoc.com	healthcare_consultant
Xin chào, tôi bị hội chứng sợ không gian hẹp (Claustrophobia), mỗi lần bước vào thang máy là tim đập chân run, có liệu pháp nhận thức hành vi nào khắc phục không? 🛗😨	healthcare_consultant
Bạn ơi, sếp giao quá nhiều việc khiến tôi bị kiệt sức hoàn toàn (Burnout syndrome), lúc nào cũng cáu gắt với gia đình, tôi nên nghỉ việc hay tìm gặp bác sĩ tâm thần? 🤯📉	healthcare_consultant
Con trai tôi 15 tuổi đang trải qua khủng hoảng tuổi dậy thì, cháu khóa trái cửa phòng không giao tiếp, tôi phải tiếp cận trò chuyện bằng cách nào? 🚪👦	healthcare_consultant
Bệnh rối loạn lưỡng cực (Bipolar Disorder) đan xen giữa hưng cảm và trầm cảm, dùng thuốc Lithium lâu dài có tác dụng phụ làm suy giảm trí nhớ? 💊🧠	healthcare_consultant
Chào chuyên gia, mẹ bỉm sữa sau sinh hay có suy nghĩ tiêu cực muốn làm hại em bé, đây là rối loạn hoang tưởng hay trầm cảm sau sinh nặng? 👶🤱	healthcare_consultant
Mất ngủ mãn tính kéo dài hơn 3 tháng, đêm nào cũng thức trắng đến sáng dù đã uống tâm sen, liệu tôi có bị suy nhược thần kinh? 🦉☕	healthcare_consultant
Biểu hiện của chứng rối loạn tăng động giảm chú ý (ADHD) ở người trưởng thành khác với trẻ em ở những điểm đặc trưng nào? 🏃‍♂️💭	healthcare_consultant
Mình bị rối loạn lo âu lan tỏa (GAD), lúc nào cũng lo lắng chuyện chưa xảy ra dẫn đến đau dạ dày co thắt, thiền định (Meditation) có chữa khỏi không? 🧘‍♀️🌿	healthcare_consultant
Rối loạn ám ảnh cưỡng chế (OCD) bắt mình phải rửa tay đến mức tứa máu mới chịu dừng, liệu pháp phơi nhiễm có hiệu quả với ca của mình? 🧼🩸	healthcare_consultant
Chào bạn, bé 3 tuổi gọi không quay đầu lại, thích xếp đồ chơi thành hàng ngang thẳng tắp, có phải là dấu hiệu nhận biết sớm hội chứng tự kỷ (Autism)? 🧩🚂	healthcare_consultant
Hội chứng sương mù não (Brain Fog) hậu Covid làm mình hay quên trước quên sau, làm sao để phục hồi lại chức năng tập trung của não bộ? 🌫️🧠	healthcare_consultant
Ám ảnh sợ xã hội (Social Anxiety) khiến tôi toát mồ hôi hột, cà lăm khi thuyết trình trước đám đông, thuốc chẹn beta có giúp bình tĩnh tức thời không? 🎤😰	healthcare_consultant
Tư vấn tâm lý hôn nhân: Chồng ngoại tình dẫn đến khủng hoảng niềm tin, hai vợ chồng tôi muốn tham gia trị liệu cặp đôi (Couples therapy) thì bắt đầu từ đâu? 💔👫	healthcare_consultant
Rối loạn ăn uống (Anorexia) do ám ảnh cân nặng, tôi cứ ăn vào là móc họng ói ra, làm sao để xây dựng lại mối quan hệ lành mạnh với đồ ăn? 🍔🤮	healthcare_consultant
Chào admin, nghiện game online tới mức bỏ học lừa dối cha mẹ thì đưa vào trại cai nghiện tâm lý có gây tác dụng ngược khiến trẻ nổi loạn hơn? 🎮📵	healthcare_consultant
Trầm cảm tuổi xế chiều ở người già do cô đơn, ít người trò chuyện, con cháu nên thiết kế các hoạt động sinh hoạt nào để các cụ vui vẻ hơn? 👵👴	healthcare_consultant
Hội chứng TIC ở trẻ em chớp mắt, giật cơ mặt liên tục rốt cuộc là do căng thẳng học hành hay do xem điện thoại quá nhiều? 📱👁️	healthcare_consultant
Khủng hoảng hiện sinh (Existential Crisis) ở độ tuổi 30, cảm thấy hoang mang không biết mình sinh ra trên đời để làm gì, mình cần đọc sách tâm lý học nào để giải tỏa? 📖🤔	healthcare_consultant
Chào bạn, mình mới mổ nội soi cắt ruột thừa được 2 ngày, hiện tại vết mổ hơi ngứa và sưng đỏ nhẹ, có được tắm rửa đụng nước bình thường chưa? 🛁🔪 #HauPhau	healthcare_consultant
Chăm sóc vết mổ đẻ sau sinh thế nào để tránh nhiễm trùng, bôi kem trị sẹo mờ thâm từ tuần thứ mấy là an toàn nhất? 🤰🩹	healthcare_consultant
Bố tôi vừa thay khớp háng nhân tạo, xin hướng dẫn các bài tập vật lý trị liệu trên giường bệnh để chống huyết khối tĩnh mạch chi dưới? 🦿🛏️ http://phuchoichucnang.vn	healthcare_consultant
Xin chào, tôi phẫu thuật nâng ngực đặt túi gel được 1 tháng, giờ mặc áo lót có gọng thép định hình được không hay vẫn phải mặc áo chuyên dụng? 👙👗	healthcare_consultant
Chăm sóc mắt sau khi mổ cườm (đục thủy tinh thể), việc đeo kính râm 24/24 kể cả lúc đi ngủ có bắt buộc không vậy bác sĩ? 🕶️👁️	healthcare_consultant
Bạn ơi, đứt dây chằng chéo trước đầu gối đã phẫu thuật nối lại, giai đoạn 1 tháng đầu có được chống nạng đi đứng dồn lực vào chân đau không? 🦵🩼	healthcare_consultant
Sau khi phẫu thuật cắt amidan bằng công nghệ Plasma, mấy ngày thì bong giả mạc trắng, lúc đó ăn cháo loãng hay uống sữa lạnh? 🍧👅	healthcare_consultant
Mổ tuyến giáp bóc tách u nang xong tôi bị khàn giọng nói không ra hơi, hiện tượng này bao lâu sẽ hết hay là di chứng tổn thương dây thanh quản? 🗣️🧣	healthcare_consultant
Bệnh nhân vừa trải qua phẫu thuật bắc cầu động mạch vành tim, khi về nhà cần chú ý đo nhịp tim và huyết áp mấy lần một ngày? ❤️‍🩹⏱️	healthcare_consultant
Chào admin, tán sỏi thận ngoài cơ thể xong đi tiểu ra máu lợn cợn cặn sỏi nhỏ thì uống nhiều nước râu ngô có giúp tống sỏi nhanh hơn? 🌽💧	healthcare_consultant
Phẫu thuật trượt đốt sống thắt lưng ghép xương cứng, người bệnh phải nẹp lưng sinh hoạt trong thời gian bao lâu mới được cúi gập người? 🔙🔩	healthcare_consultant
Chăm sóc sau phẫu thuật cắt bỏ túi mật: Ăn đồ nhiều dầu mỡ bị tiêu chảy rát đít là bình thường hay hệ tiêu hóa đang bị rối loạn nặng? 🍔💩	healthcare_consultant
Hút mỡ bụng tạo hình thành bụng xong phải nịt corset nén chặt suốt ngày đêm, tháo ra 1 tiếng để tắm có làm da chùng nhão rạn nứt lại không? ⏳👙	healthcare_consultant
Mổ trĩ bằng phương pháp Longo, đi vệ sinh rặn mạnh có sợ bung ghim chỉ khâu khiến máu chảy ồ ạt lại không? 🚽🩸	healthcare_consultant
Xin hỏi, người ghép thận xong phải uống thuốc chống thải ghép cả đời, vậy hệ miễn dịch yếu đi có dễ mắc các bệnh truyền nhiễm cơ hội không? 💊🦠	healthcare_consultant
Sau xạ trị ung thư vòm họng vùng cổ bị khô rát bong tróc đen sạm, bôi nha đam tươi lên da để làm mát có gây lở loét thêm không? 🌿🔥	healthcare_consultant
Bó bột gãy xương cẳng chân ngứa ngáy quá, dùng que đũa chọc vào gãi lỡ xước mưng mủ bên trong thì dấu hiệu nhận biết là gì? 🥢🦴	healthcare_consultant
Mổ xoang mũi nội soi FESS xong cứ thấy dịch máu lờ lờ hồng chảy xuống họng, tôi khạc nhổ liên tục thì có ảnh hưởng vết mổ không? 👃🩸	healthcare_consultant
Chăm sóc răng miệng sau khi nhổ 2 răng khôn mọc lệch cùng lúc, ngậm nước muối sinh lý súc miệng mạnh có làm rớt cục máu đông? 🦷🧂	healthcare_consultant
Phẫu thuật thẩm mỹ nâng mũi cấu trúc sụn sườn, ngủ nằm nghiêng một bên có làm vẹo lệch sống mũi trong tháng đầu tiên? 👃😴	healthcare_consultant
Chào bạn, dạo này tôi hay bị đau nửa đầu dai dẳng buồn nôn mỗi khi thức dậy, chói mắt trước ánh sáng mạnh, đây có phải là bệnh Migraine không? 🤕💡 #TrieuChung	healthcare_consultant
Sáng ngủ dậy tôi hay bị tê bì chân tay châm chích như kiến bò, đôi khi mất cảm giác cầm nắm, liệu có phải bị chèn ép dây thần kinh cổ tay? 🤲🐜	healthcare_consultant
Ho khan kéo dài trên 3 tuần không sốt, có đờm dính chút máu tươi, tôi không hút thuốc thì có nguy cơ ung thư phổi hay do lao phổi? 🫁🩸 http://kiem-tra-benh.vn	healthcare_consultant
Bạn ơi, thỉnh thoảng đang ngồi làm việc tôi bị đau nhói thắt ngực trái lan ra sau lưng, kéo dài vài giây rồi hết, có nguy cơ nhồi máu cơ tim tiềm ẩn không? ❤️‍🔥	healthcare_consultant
Đột nhiên sụt 5kg trong một tháng mà không ăn kiêng hay tập thể dục, kèm theo mệt mỏi khát nước liên tục là dấu hiệu tiểu đường hay cường giáp? ⚖️💧	healthcare_consultant
Xin chào, tôi bị nổi mẩn đỏ ngứa ngáy thành từng mảng nổi cộm mỗi khi trời trở lạnh gió lùa, uống thuốc dị ứng thì lặn, đây là mề đay mãn tính phải không? 🥶🧣	healthcare_consultant
Đi tiểu rắt tiểu buốt lắt nhắt nhiều lần trong ngày, nước tiểu đục có mùi hôi nồng nặc, có phải tôi bị viêm đường tiết niệu nặng rồi? 🚽👃	healthcare_consultant
